attendance,study_hours,prev_marks,assignment,internal,predicted_score
62.20911281540543,8.904639846279252,37.929579398582995,34.81246534361127,32.445137894695065,40
88.38271370288972,5.622371244024459,66.36797205723605,47.03828667827096,54.70116319438994,85
91.9821593606701,6.7344566328363165,84.01826206777581,59.48822007590015,68.22555364579127,85
91.55392493811121,7.851862485977415,77.20851016722212,63.9969031808429,69.34934458415312,85
91.99043479821172,6.078361454662484,52.74525864384706,40.08273452694446,48.17638131036134,65
88.44287745579506,8.397898761832261,101.32653749411077,74.49990499561669,85.20314982673355,85
88.70667556633077,9.49432446908475,85.80964702031935,68.51027778783839,82.22550063441247,65
61.756917146101436,4.4736877228318495,15.386171929440081,7.4388850775822855,15.127161906019557,40
59.27889001066211,5.053132576334537,22.4778121507622,12.718544377901253,15.653731483943023,40
92.38935237331376,5.683704410747966,18.664404178150136,12.79952753966237,23.174252857743284,65
87.31455586996107,11.450050378629085,46.04804795240938,35.795695359007546,46.7705997037212,85
59.04445327084289,4.949255816067234,17.202226437984965,12.59191003321973,19.30744841467353,40
90.71003895273948,8.075364444117405,37.08919208577349,33.50478741515058,38.1973027795005,65
86.12771294977071,11.203518565747075,79.88053808683252,59.43600388227478,74.34394391544156,85
89.5593461042443,8.93287886886035,25.667836339682864,18.496503802104755,21.131154754637166,65
87.56966784066223,2.3591939047033503,45.392638646428544,35.86966997686311,40.75021555569902,65
89.29836695129607,9.367537919138142,79.79001542391592,61.550009309967926,73.69309660506286,85
90.38921129170507,9.323479738363838,67.58193983840982,61.07784595509892,63.78689708620105,85
91.21621683794764,9.169852029728613,68.78881418142785,55.895535043617535,66.77677060203648,65
87.83807488651092,6.265668950389907,76.3269250586131,59.3743212068202,66.74868461701936,85
60.795557394368366,0.3004591816316662,33.67191425313049,31.777831405961006,30.647375615374838,40
59.71992579124528,2.2257730244913976,48.754543785731975,39.11635190177501,49.05475747205362,65
91.46754999538516,7.227389724139243,84.25295828813421,69.3353323737125,75.98368365717995,85
93.35304197393728,6.472637327516555,57.277708974006586,42.65400165293961,47.651550713838255,65
91.95334135570802,9.294193112401132,47.81576125136543,43.98878461493664,43.266028889400665,65
59.25871639134156,7.901495127903408,24.85738622029603,21.70027681826691,14.954461925145083,40
88.150216739815,9.221188252754178,74.68287933382086,54.259386100885,69.5305462747225,65
88.58111128473446,7.502236322117042,64.2344620588446,45.38737857591297,63.82920341337271,85
88.31345428923653,7.849907375004355,74.4568105513447,53.771247951937006,65.85491592148715,65
91.40171895449193,7.074569104271238,61.95796822181013,47.33567133294994,52.393214021078144,85
59.73815261238451,13.626506077054845,63.537431917526966,52.942100843539905,54.49454470546103,65
63.05733596502447,5.183386249964013,42.097298704076245,38.85353029592207,33.61779889928567,65
86.04443053532184,3.648872758310694,71.6979772344363,64.68540852258076,69.68593866565233,85
90.08184026585029,7.831904074440769,51.00318258052331,39.33871329691739,43.31645173117505,65
86.36030673775655,7.927541352370313,66.36613349025856,51.02390209853377,63.595344163763066,85
90.6949230262295,7.230115363033205,41.48419636791957,33.78280003570235,38.79839663874798,85
88.90266685908341,0.0,26.245005354355502,18.600687020595302,22.97312348879593,65
90.92896633770701,5.762275158498943,46.3023468895245,36.091731922286584,35.5175165396715,85
89.26729323286618,4.631641071086458,43.33705615300037,36.67288944326597,33.78983808541578,65
60.85517466921661,2.8587938467677843,22.719526894243018,13.206185717065416,24.61258078232066,40
61.50864064149328,4.934370441280926,30.018726722143047,15.422430487593678,23.033478265939284,40
58.034814066526266,5.298901108245651,54.51229273569132,44.70212412019419,54.27891060722351,65
58.056155321734025,0.0,31.52830473077192,25.87677664864477,31.7310491050543,40
89.69788806237966,6.916066156428533,42.504933803462784,37.57561337920545,38.58035322314429,85
90.45826229441471,6.970978658792772,24.474351363327322,23.16173618453247,23.40473200277374,65
91.26885020489141,4.6162898521455435,39.82958974804368,35.16679595964226,34.0734449729476,85
86.93822758709256,4.146454570603812,35.73403922402249,22.442488177769345,33.75049554671651,65
84.44496749335062,3.3221106608231143,81.4495415573859,66.77859156735265,72.71042958766117,85
60.75673942397722,7.507268290908936,38.36671659690254,24.336480662252473,38.40814956334823,40
89.59953179254367,8.771030400687035,69.66650365554041,53.357050619881555,64.1114729807684,85
90.52172007462859,2.5944930005701035,36.93787326526816,37.46631662419273,36.56692664764234,65
58.79789104116118,2.8998286053025075,16.04162159208323,10.304041888682553,15.640838207232372,40
91.7679707372187,9.647072910868136,59.687534417401075,50.952627350349104,55.909920992719364,85
92.04753984886266,0.001900295922507178,59.24575278249767,47.533071292615496,54.958517363196805,65
92.0593895057426,7.5104338551873955,62.5067087253897,46.46195888106547,57.796459798911556,65
88.2744333354971,9.34884344861912,68.15705836668734,56.86851901065896,64.81289127960709,85
92.4169243847476,6.481627962718018,41.63488508066497,30.758760301445307,42.138860614978796,65
89.78599537927688,2.3251174757780135,42.4824030626766,37.81157118552153,40.58777114490464,40
61.970397771351685,3.8106245607154876,22.64814637251848,19.629532359268268,14.315207875818158,40
89.17397036914667,9.929920313526445,71.78378094988479,62.63113351322416,65.01189702888584,65
88.74988805782273,2.7134477909345147,70.86412885654364,47.2212321906684,61.36215769281878,65
91.26700368591307,7.354705736451575,45.941560244183165,33.87626328732625,34.50558143371392,65
88.79065924231105,3.2912364211918703,33.81755693516918,19.22645829423076,23.990658048408456,65
96.23273070740869,3.498875432839204,68.67835534323397,53.762800371537494,60.84198077944565,85
89.70119430169271,7.984034320979514,67.84063847884214,54.446949080920305,58.81373804964507,85
61.62205496015519,0.3881432776680449,46.069647235624316,39.73913442997508,41.3018503050322,40
87.85639935182564,9.997563075534917,22.821246448116007,17.52054436346599,24.94128592845794,65
92.20124861958026,11.009564773960827,55.66944739765575,47.66945271620809,59.53391635924556,85
89.80029362061912,6.965570854705737,46.01883210300345,37.097598746182996,44.78608263282975,85
88.24282455394929,1.230985591310045,29.129085161955178,27.83341925540791,17.080500630167354,65
90.80442044040224,8.02864982430984,43.147287376620426,26.946415639110867,37.09855370610655,65
62.09737858254235,0.0,25.155987203881473,15.390041035226597,25.576533590653543,40
60.7126429492456,4.378234102347405,48.07023175768091,40.0939627296502,34.56870636867195,85
90.40731538504983,0.0,39.81663525590638,23.398996492220583,30.026156515270845,65
89.93990514197698,3.374940245080447,19.66112872538878,17.788348190214634,22.101473922395684,65
89.56021369074053,4.663077856946032,28.752276405014435,25.779155505288678,21.755051358128423,65
88.85191261070348,6.2615477724192585,74.35233644981878,60.13818228535794,68.66517735220869,65
92.09286933239186,13.73635149885028,31.815040538276953,19.340166883631603,31.720738643603443,85
90.7305001858513,4.817626810571717,21.447516364028782,20.70161175840126,20.961981226129044,65
90.46633846693602,8.30080893088828,44.74421839377658,37.594450204698134,35.99302850857888,85
60.673459048229596,5.268946684331528,13.09969552168818,9.99403930713896,8.73241185384693,40
60.64729218524769,5.103232974489204,11.05065290049609,9.95048909441968,10.357433356795365,40
62.37910302945554,0.5366188806492209,15.656204179814335,18.054444594979394,16.534686657249043,40
57.02049986801652,5.751837263167673,51.662800279941806,36.271531399248545,41.24800417884418,65
88.57420730754154,4.770537834520871,42.63243989862008,38.959646609491905,41.818897463382335,65
92.23916528848423,7.1993514532177105,88.287533387419,76.8260798737593,80.57293411093778,85
86.00307652306024,5.905440562582499,48.231487592012485,29.70526584010083,39.901792271165014,65
91.8974009003396,2.4906832897284277,39.167834455643366,33.795469576525164,30.638324607508356,65
90.70113166127564,2.7830947672822424,44.69624459422255,34.743508568505646,41.29320959348314,65
84.74553212869378,8.148677156310878,56.95845551385583,44.18773282482016,51.06022619594414,65
91.7441546225139,7.622131216690806,75.89709907570266,61.69338956283939,65.32775459769522,85
87.73446374431036,9.612218910184577,69.83575721284919,55.068902129241444,64.88336948862168,85
90.3221821282529,9.178267701795095,44.745119029290116,35.80711169117129,38.23671045323487,65
88.89818932659215,1.646231734825708,28.836226915695566,28.15880625376084,30.168153068463084,40
89.29503326702391,0.684131583492385,6.628745338545031,3.1049254544595577,5.101360861564214,40
59.18890629253988,9.886110287086552,80.605674807527,59.45044778457883,72.69868149549067,85
62.73655719194523,4.646901822619081,11.571559667521143,10.908300549134275,16.10431927649775,40
55.76537077180933,0.0,34.597977641437055,23.992187065486302,34.329930248237936,65
61.02125778355925,1.1960631839698967,18.909500824148544,9.53486737163905,14.444313915585768,40
59.805348097256186,6.763289430965806,38.44648590687238,21.03013248451012,34.822818027166186,65
58.10594276125278,8.867430193771604,47.44647805310039,42.035916629648575,40.198988432538236,65
57.83218309573171,2.2903803370637186,55.26578696970252,44.47738307593209,58.92538333077033,65
61.39560775693341,2.9691759472326327,19.656494811175786,14.555418129457335,16.66358521093148,40
60.505085023218165,0.0,22.054300428935544,22.270459256411225,13.255531407985965,40
58.248461693857145,6.053848509649719,68.87045806048405,55.597101128392026,67.38741263953781,65
62.749396064786396,10.232221469651279,72.11593567336334,62.20416988847577,63.37490182550642,65
88.8966802387493,8.755796464221074,82.0333050438922,70.87267455504697,83.73506767858079,85
89.6583835953197,7.631508070523195,95.78114132507322,77.39502197103404,83.50600590061315,85
92.53068752285236,7.3601882442240285,78.93675268085882,67.8878189602388,69.91435108495449,65
63.54151106968056,3.278551139551949,14.671677455776718,13.848021972875085,8.72458099843162,40
61.43343570566234,3.283875851541268,40.91716773998754,27.75267443344358,28.996108956421107,65
87.47551233657808,4.6779987576533495,86.45068355841302,68.48680554723354,73.35530394542297,85
91.5480256852649,4.798661555044754,66.69710779024307,48.35750805908382,53.72987785400915,65
90.9923699931812,10.455190607692845,79.98795949240606,66.75425386909754,72.47265042488996,85
61.382027830136195,5.21023371467925,98.0442367731548,69.69883593395623,85.76984254717122,65
62.44946668278829,1.8219480063305924,24.57218701677027,23.014586210677756,30.08371252293115,40
60.49624518678133,8.355101840184112,55.03756365150858,50.36498962715085,48.227618469495035,65
89.83528921832132,0.0,32.47561017994962,22.31282670540701,33.502450577373324,85
61.48665023072476,6.938175654992653,22.28739776064528,14.241591985660023,17.683247531673626,40
92.70704554853353,9.596326956782764,90.99807150439007,71.38982294453703,82.55461702663753,65
57.69951542422642,4.597652168882574,39.831893506391545,28.533517180165358,36.56196242431622,40
89.91487198674415,10.782602913386071,67.73061060195568,53.85635920471035,53.72269058514225,85
91.83953691467454,0.4359138665207667,26.70642427157023,17.881092050891098,19.950055099287486,85
88.58988050358073,8.499598452010682,70.5240635643369,57.26738735144037,60.08134034667992,85
89.85655783584127,10.589713650669445,70.85673270410166,59.14477017844469,64.31543159660036,65
85.19095403130154,8.324954272339259,94.8160603562088,73.36369923466555,84.81348339904329,65
59.39856457589106,4.459582175699559,31.64907553629856,24.4296067546978,25.68532365235337,40
62.40462521519856,1.2121563862815878,13.53316461342226,13.406590072424004,9.602144863529999,40
64.75506321343775,9.055340285431022,69.88952546158046,53.80378137990556,61.85804761437414,65
62.75248926267175,0.0,36.545415830400565,28.425761696686905,35.252864450754636,65
57.90622121516623,12.040509136614201,29.69982104308945,25.541167000590974,20.086536128951316,65
88.96452100099823,7.365207028191896,51.76817884871422,36.838491688138376,41.97842096007848,65
88.58345087310025,7.7603878253271015,63.41666082702523,50.2382096879302,56.83769752709141,85
60.700801821717945,10.661396210698019,17.748479368728937,16.232167131618297,17.03383718147862,65
60.69584490725167,8.670060515029723,24.752009035968776,23.819985298981372,23.095504473193508,65
61.55031251810472,1.79475153436016,8.190926106254523,6.294962231585932,11.681189176326026,65
58.492991991644814,0.5612288846571705,23.098442183132583,19.759987342315224,22.5778413376473,65
87.98288708742194,10.236405007480565,55.28480515675852,45.860090195817634,51.30764894474919,85
91.1256026465988,5.411059120312519,55.813840238529096,41.50379179377033,46.90090330158894,65
89.97305180282137,3.8200149012010662,18.173573822146473,19.922897473146982,23.365923693794024,65
89.66350175378649,0.0,23.581979956679497,21.461186235306183,23.332932076769925,85
88.52751638492663,9.156779863184468,85.15942548168549,65.22837542189744,76.23279410000274,85
91.9014697367208,6.490809782244098,81.43209135611282,60.43590142950463,71.73893319929486,85
87.74915749055512,1.3593576207997138,36.37424402959286,30.913142762338662,36.85431479429959,85
89.90217961946342,5.004560382640984,48.95231196911399,40.835818215901284,39.50940457474979,85
94.1610949504599,6.115162674763769,49.846998858438965,45.998008288860696,42.995964872737936,65
88.7125215886974,3.435267137764022,46.90461539522513,38.59605369041132,38.66242381418016,65
88.20309675953888,11.207103483789943,54.21627452469901,44.176528226675224,44.162851269094034,85
86.66089724821934,7.230767008701779,58.27979612857519,43.179902957219326,52.14767383713664,85
90.94939280980644,10.161958333087838,89.63321081692601,70.51947984090484,79.84074272328344,85
89.08091403546666,9.737553862501251,91.31489956085876,70.52363776970257,78.73967156099692,85
60.43814792381405,0.6885682587924409,39.59419175949971,26.1168711646127,36.67058295598163,65
62.875566555879054,6.091529895112202,39.86431780002244,29.27676450030526,38.47565057776597,65
92.48273131389152,8.239126022257343,79.94051197455278,68.90669342298462,73.82800303884893,85
88.29015516849805,9.68028963391891,86.59542273465567,75.01943430634272,79.66628182006991,85
87.45545636206425,4.208009299910956,75.89850242040058,62.791554996342015,64.29479588081556,65
89.89735281072873,6.529605423790757,82.86876731906868,61.39660360872747,75.22130505631728,65
57.99457794075162,5.817326346351926,46.35514519147827,34.370166363025,36.892080847668915,40
60.04295638746511,0.0,27.127833067017118,22.646699243111946,20.909948386662794,40
88.85024004908898,9.417340821646413,84.3107298545315,64.04841819048427,73.96488852522856,85
90.50531626455904,4.9649281063487525,80.15423228036236,60.475712740910765,69.93074908316854,85
64.22425238115193,7.286398572329489,86.49011843103357,75.93659121777938,77.69257084808018,65
61.766551814579046,10.239325865226522,77.99705884396468,65.87885787668671,67.72582662743878,65
90.74261602931733,6.492765998713651,95.94564764190204,75.10902195279196,82.93926219145285,85
89.30544994856844,7.185801745205473,86.79995968584211,74.25844723069677,72.09987756581818,85
57.89477394331923,1.7270879636887313,31.720621667094633,23.469609560881974,31.952714829717817,65
57.029251542487586,0.0,32.77376115904476,26.459501403888403,30.491148610504695,65
57.6737024676046,0.0,14.669617036591333,9.89531095447493,9.806401957043349,40
60.21245309621009,4.205133390364155,15.058336922873762,9.741250128458336,17.99963218092765,40
87.21366545752768,2.1446621432559625,21.04513168405143,17.747780487344272,12.198769518136432,65
88.72651736570532,5.22179001373177,32.64517421315011,19.263863397608855,31.442764431037386,65
87.54423124807924,6.006230509548551,33.10367514862271,26.889329109624388,30.84535788121764,65
89.22556260117334,3.663691073300932,65.16170194937867,53.104849389201625,58.38376526795349,65
91.28341544103289,4.837126794567742,81.90688691731887,63.33211527046871,71.93581511587428,85
89.78995364935926,3.7049594533916266,77.19137927474293,64.72211021652356,77.50551881991285,85
62.10278377791692,4.848478192094308,95.04477285217422,73.43200564160405,80.28752949525567,65
61.66309190784726,11.33690812185306,83.8938777729299,70.00613279452776,72.52243588484745,65
62.57577131728154,3.958182641191772,30.938288278161522,28.378056161616662,25.424646932996634,65
62.835497618467826,2.908144307554683,40.73402296419261,38.191972104338326,37.85774963311469,65
92.46608783601827,5.697149080342161,48.65478927287873,40.78204753913068,43.997324920369046,85
93.15824418047077,5.817408277625157,61.10456419709315,48.400335415674206,57.12306820609153,85
91.60123749447146,12.414018545771269,83.34086477383278,60.94662565623429,76.86695800923026,85
90.5020562070592,5.777024591551888,91.87050544161772,70.0731690422007,82.41918416508632,85
89.32249798642685,11.685192240415084,46.96172523126555,36.73587680657693,48.86211208682409,85
89.70488818754576,7.698760686568356,40.05948918921832,35.2245799338296,35.84334028092686,85
87.90236205279376,11.25083949427743,24.171019621178548,17.166679211225375,23.205263815876762,85
89.15877906664726,9.812457879645953,25.926433163343134,24.837970459836562,17.902871223734557,85
62.3345672094023,9.68271851917995,28.648787565106886,23.110435033418256,28.843605550367222,65
59.13694953583835,9.889389485760718,29.38188752292841,23.342869649180745,23.625039564468175,65
59.21033614133406,4.1356118816027765,19.10994135670409,16.21725231966122,9.9714150637552,40
62.34643075452967,0.0,17.478603475124117,12.906135206295392,15.700217858982855,40
90.7836915571533,5.006064721723792,28.16149140285199,14.03414745996528,28.70446609038376,65
90.41729377225204,3.7172059577290772,32.19740009292022,36.072563333150846,22.781971286001177,65
58.33177793458303,0.0,14.299229602362853,7.719408281166767,14.517433719326075,40
58.054688978065585,2.1211790206840417,14.678475300411554,14.009671638894115,14.114815505239722,40
88.36633887000711,5.11298164103661,85.80099670441166,62.89712218887409,73.05177004916098,65
91.13227519528301,6.752694013671028,82.20687939584022,67.06621486744389,70.81558635103231,65
61.84372422395689,0.6901110192154835,43.07351073085819,39.91456061112823,42.76287862704504,40
58.30167746605921,0.137086515744694,30.052569370551375,31.822195011217573,27.53673898489584,40
90.08571342436124,9.713987869701672,22.40092112809775,18.670082259090027,17.512971416963858,65
87.71997325138338,7.22309184723226,26.810613920763032,20.945889158451546,19.755300861470253,65
56.65768496397849,4.103419984841418,7.4762209522849385,7.643183053706561,8.389253736107177,40
59.13111675508383,1.8029053655085598,7.8925366519250755,4.988880736705791,12.402655739558929,40
88.48656125578252,13.5316523437021,37.668452859740086,23.86799271696084,38.397782804178625,65
86.73776498809949,6.905770440773022,38.390994766818764,38.076775539118366,34.29952569560224,65
89.13587439076358,8.863582854003463,31.37534152396456,35.68140913695868,23.752915107648224,65
92.73653136793484,9.373498678030371,38.50873302150771,27.009549081773653,36.280431897297284,65
90.57017948361191,9.559078205481478,14.725332781045935,6.900521992668249,17.284451966665024,65
89.75369605426285,5.085861958965841,9.917201181410455,8.676808320625081,10.106599103091334,65
93.56847996502324,11.96388045605614,46.979863288664454,37.83512559361606,41.42000334358231,65
90.54180390727853,10.526875999167709,33.83861425265705,27.89597050864986,34.58976419724053,65
89.21469347814566,8.719288394759092,17.06546697071051,19.482402010163177,15.76189250730804,85
89.88292539778963,5.395481723764238,25.149135969472447,22.280520563482238,23.160204505444153,85
91.11997265978616,13.128818662927554,18.37531567307785,11.905328527756959,11.562271193513103,85
87.1044971854729,6.300178213984838,26.096939620336258,20.09609658184058,17.53640843978736,85
61.20230222137416,0.0,10.209879623818146,9.119574053166438,8.013196842328755,40
58.82007430679505,2.092935386405312,8.750941836477717,11.11233416764874,8.439123638465892,40
61.04559879212029,3.2697692491434838,4.873468876509028,9.523668252583228,0.0,40
62.24720629554528,0.16896231119230032,9.819676551818585,3.091308905122159,11.621432940645256,40
88.17845433205639,9.485370124839609,17.409045124051595,11.78556545224663,10.717383646814124,65
89.71221627019003,6.814395009540352,22.23978488371135,9.951351442223878,13.181216002838452,65
90.31065640111356,11.775974777423611,23.12732237554909,27.027001902375986,22.170774726814443,85
92.1242224229842,6.784933402230322,33.22813591725103,23.371770702640596,24.42505334393271,85
91.37793631470248,12.095509313274356,30.357705139031737,24.755259403175792,33.00919693187524,65
88.28026369376876,6.703467291632233,26.601855965078183,21.588059615978764,21.75148537960699,65
91.2712286551341,8.257222880337414,41.730991190392714,36.31758657935285,33.34652545738749,85
91.3377327510458,7.310314690582699,42.58755419198471,34.28368310974583,35.484522188357985,85
60.228295668756836,5.394649584003112,25.581153052724282,26.1867959021369,20.860413335679784,65
57.76953152859771,9.71669067902345,32.7833635566741,26.49199131328659,24.818799355704922,65
87.78566663477564,9.896323080249823,59.53620055228197,42.79202002420592,47.37079367173119,85
90.43403421208605,5.37684365848182,54.31639828162037,52.09734186625567,54.30360870137366,85
88.75804586653749,9.24595904392329,44.61785401187883,35.40935952652004,45.57541149573962,85
91.53052478055251,7.78252369297931,46.654645113068185,35.33318040351183,45.6171023600277,85
60.51437913635801,2.2312812293663358,37.76672820454775,27.04853284284648,25.378947979032365,65
59.75608176827816,5.400085426589976,42.179979649314355,27.09364509899988,36.131201027311135,65
90.06602826523617,4.75217078328274,60.02158718194824,51.94463265196029,53.548603772533966,85
89.94202772791458,6.790343428101552,49.903051110836145,41.40235715195796,47.49805533798597,85
92.07606218033573,3.712105096300988,27.37845661623615,21.00613110365552,26.299336577535357,65
92.78628447293498,2.391733943118966,27.487197914449933,19.688216360860697,31.843801223364537,65
61.164766945072195,4.570806852232808,57.31625351935603,42.73007156242565,59.09063295554745,40
59.259767135262436,1.3746707248829246,56.18574822758164,42.67529555868294,44.43159044793564,40
55.38316722914712,6.156221965350545,42.44831954092446,31.4889097843096,41.53273009626434,40
57.88500819520492,0.0,28.068795325735188,32.907533659108445,24.97663196430447,40
57.642221036228506,11.997920500097768,49.408980234054,38.0928537479088,44.602246078479936,65
63.65651586027212,7.170687660722605,58.84237780955844,46.90165805051169,51.10892626657367,65
61.44071586020764,4.856141508207119,59.726991683520794,47.19291373549235,48.80037362672314,40
56.88039945495847,3.231374788420756,60.820982098841114,45.16223384899439,56.19910672394841,40
57.205505014205436,1.31531956965003,60.81969338468636,45.62049246502494,55.01648253057425,40
59.99509121878585,1.7078604708628113,59.573868328449606,52.895927869005696,46.39884795134883,40
92.74494906426737,8.367004445887446,43.296257896596636,26.164050925781922,34.843041073411676,85
86.68275983950302,7.782646798472206,46.82025707846369,39.341802689438445,44.85829057775575,85
88.42364534956246,10.424403780389314,55.17504661463676,35.198747945145584,46.99803030364789,85
87.63400364465029,10.840120894539231,44.11079875241873,36.457856528495974,44.483070110598916,85
90.30916648387893,11.771773537023094,58.33845628639797,48.78471116614695,55.024797564878554,65
91.34912521043933,6.784528627092589,58.57373836322285,39.96936028623936,54.762175393175646,65
57.72035567924045,0.24416630115716553,8.774200731350142,3.4723587311239497,6.3672197978536245,40
56.69970937185988,6.194223949281499,7.086439794122264,6.188466041103427,2.9330835375553765,40
59.59038794698732,9.031348823121917,42.89086839106283,42.47204988502057,39.79719341390714,65
61.55379369436822,7.570956645008193,46.02492023541183,37.923050766538225,48.18432666228224,65
88.04203413314289,12.980296719043723,53.34424371111864,40.43736269545426,41.3182626344315,85
90.90283496397845,9.677315177097743,52.615122442977224,42.101031530090886,54.29731664753355,85
87.51104960979742,11.04801016120046,56.3569606986944,45.607289999269284,48.36827028545553,85
88.88912692671373,11.853211331466927,74.03050474967077,56.286763208119275,65.87502409490583,85
91.89637534524564,10.926702204623446,65.5949372415124,53.986778401022114,62.112683854710156,65
92.2491263513726,4.926117424430571,73.62907694283066,54.904219240424375,62.094182335112336,65
88.25702274407243,9.181450223643807,90.35321885466604,68.27686054454706,80.64938695141656,85
91.51738256846538,7.6138146870981664,94.45296004064333,74.60246402059006,80.93694322578261,85
60.77484385841663,7.074816281706902,34.23733607752003,34.28434389239822,35.973760168905784,65
60.2234170207536,6.553970378530294,30.40368224839629,23.2967876365119,23.14828060952273,65
90.19990033586656,11.03005235935574,87.25114807671578,67.23967882003362,76.42203963990808,85
91.65521488528753,4.390452358706394,78.27541088156748,65.66897283313654,65.43795341856304,85
91.60990512405097,7.5666476661837825,81.99909868581622,62.13080391504236,72.90930403826364,85
88.23680611551485,8.252240421791686,80.66407327838598,70.15109243103115,65.63801482219822,85
59.318476498506726,1.9864762343804072,3.5163971188475815,5.0898532024837255,5.050764433082299,40
59.814296752855114,5.043658971185551,4.374892776529268,5.74877901452816,0.0,40
92.79083834375061,7.635111447423974,33.50985020690435,33.25688918848187,32.69594726135899,65
89.11016259669482,8.093933824450971,37.37141772984622,24.602295384754818,28.837727609206443,65
90.89350271795847,7.420501052185694,36.3378862695562,24.341735896116532,33.25543980998686,85
87.89916464112186,11.07183608412791,45.52140651962739,31.964001428914774,37.877340964839185,85
91.26156835940358,9.106815778057161,65.84183639058335,52.38125323349011,67.148904068398,65
91.24984870609903,9.508632216178524,85.6010151614079,66.9809766138695,78.17423382800118,65
60.292712945651736,0.0,4.1710279783086595,0.0,3.7065503791872176,40
59.927761888309114,1.4607897147016407,3.768117354589033,4.799882380126233,5.897427311056382,40
92.05776192992379,10.540513776088128,87.54729347244657,63.43770362633302,79.744609790777,85
90.13700973868353,10.457518210084025,86.51635739503804,74.88507603519899,82.45662574158148,85
88.1301886684296,5.378640471313786,90.31308279052388,65.43546869761826,77.6509852911869,85
93.27565297639237,7.678622326584444,92.98480116326692,80.96215252967457,88.57092238756266,85
88.82304830213127,8.237743706815435,50.817278998269884,36.853556750031224,43.97941807903251,85
89.85854082616049,12.27112699430484,54.68968199776597,42.457475903490604,51.43968036860922,85
63.52586913839642,6.063324493954735,62.50902963296568,45.604390112721354,55.43450362310081,65
59.284375579627046,4.8501259553645,57.34179381876948,41.09920190407299,43.83362933003382,65
87.92344955869231,4.01029528861668,83.59409718612584,64.97845459639136,74.61230377206287,85
90.66068749057358,6.901706834215642,79.23068396660531,65.40820270225318,70.7539871060059,85
60.86166461982106,7.039946532442572,48.045616148236,30.94442489788604,38.94239942905099,65
61.26437748870679,7.995815230453315,47.71919689406418,33.135537573844665,44.14748819156924,65
59.92566003119172,0.0,22.33904245075192,21.882640348043104,23.40316174248887,40
58.796138050578875,1.1308307019879735,30.842147402772213,21.567375332520363,28.86383216814805,40
90.17477392075644,8.304486131058345,64.96718258208001,56.96056171813493,60.180726666523405,85
90.66264140792768,7.93967938694621,65.00055236858476,52.92285927789482,65.62632353681518,85
86.48705713028693,6.92735354553492,88.7104542402004,70.61789838678048,84.09356358278771,65
92.01533212225648,7.121137597124973,89.65295728932794,75.53774429817898,91.22952625588688,65
62.05249528303564,7.014087153086276,48.79519366610742,34.736054575133096,40.588902470627055,65
59.95896132133262,11.43386847667719,54.09550821670319,41.669815081377585,51.4345577822145,65
89.93684968492002,6.0366113250026725,55.17054510028673,41.99022614143344,48.33903058881549,65
93.2166948969026,7.133422266066538,49.289138291448815,44.161295508055424,43.46621943390296,65
94.00871223423609,12.610861015400552,51.456248181231324,40.236078676527534,46.645406647164265,65
87.28567173569758,9.898353713821159,54.69628879860257,38.585151472073704,52.968230926524775,65
86.5035571890099,14.041051244882537,57.36139451032987,45.21748985310786,49.28480283527024,65
88.51426784784593,8.752825330682912,52.70845662005986,38.08903487447343,49.44990605223728,65
61.72107906443225,7.537819273308412,78.36920732519908,57.23309841281079,70.16279692243792,65
60.70524386633558,8.994009826669853,70.7190376774684,59.29551471564948,66.90189126430637,65
63.47653645687517,5.550245930279082,57.762070229942765,50.42127983211052,50.95468427746628,40
56.140149669689585,4.417265260137092,59.970743054537515,42.222784873580906,58.442633321481445,40
91.08243889188574,11.0107486779377,84.86547632100313,61.404371174032455,71.68980033091668,65
91.01005664441291,6.150134864669649,80.32787266030829,61.67849241529021,70.33979570169534,65
90.20940356586036,6.179934870215337,90.89572039261537,74.55589624842202,75.0749818426593,85
92.91045832859878,7.418419440972199,90.27331826305648,69.73006311804933,83.73156186639011,85
86.33745624010427,7.690159046859357,14.721043176178233,6.899918546346141,10.857213156166,85
91.37743108564698,7.693776420389301,12.159196938395308,12.872175270790851,12.328247008839483,85
63.07583650650036,6.0709860704405125,31.27805994282349,28.041825952801393,24.275247661297488,65
59.18693422284584,9.134024934403586,27.3903376180057,20.845375194572274,24.135152698334366,65
87.16542413687591,10.236372917212023,70.77786527313168,47.31681234703734,57.54902169866572,65
90.24804940459049,9.603877664374627,58.443205428995455,47.845942697004325,53.45424136871592,65
91.98952982819138,5.400922050101103,53.214580150034784,43.09098269214089,48.31181172668465,85
92.364615001831,13.333399427744205,45.653261233429504,34.773771241278475,45.152847686239646,85
91.08362206952098,11.715757198947127,88.6754984570943,70.23613955505074,73.85631466824081,85
88.05968626704527,7.267516586412426,85.19244814181695,69.63363127519507,82.83891098710578,85
58.191344297792035,10.068414521953207,80.03024204334754,66.16180391959983,72.1089657875111,65
61.22641275619588,6.187946641950773,78.71537171634672,64.25407459375178,69.6038921591823,65
62.447664308268685,7.463537879796759,87.71841447406727,64.01397550272087,74.42078471829083,65
62.06666093996262,8.135183774002202,87.19963362232156,70.19864371927589,70.60510078876368,65
88.99759037071851,8.65425816633271,82.27489788249758,69.7837212593652,77.98624349597092,85
86.65682576443872,7.846632556878586,88.84177131400715,71.94995052341284,79.84733676531256,85
